Data/Hora,Data,Hora,Data Hora,Mês,Dia da Semana,Dia Útil,Carga
2021-11-29 01:00:00,29-11-2021,01:00:00,29-11-2021 01:00:00,11,Segunda-Feira,Útil,33993.137
2021-11-29 02:00:00,29-11-2021,02:00:00,29-11-2021 02:00:00,11,Segunda-Feira,Útil,33202.214
2021-11-29 03:00:00,29-11-2021,03:00:00,29-11-2021 03:00:00,11,Segunda-Feira,Útil,33119.366
2021-11-29 04:00:00,29-11-2021,04:00:00,29-11-2021 04:00:00,11,Segunda-Feira,Útil,33035.721
2021-11-29 05:00:00,29-11-2021,05:00:00,29-11-2021 05:00:00,11,Segunda-Feira,Útil,33071.273
2021-11-29 06:00:00,29-11-2021,06:00:00,29-11-2021 06:00:00,11,Segunda-Feira,Útil,34370.362
2021-11-29 07:00:00,29-11-2021,07:00:00,29-11-2021 07:00:00,11,Segunda-Feira,Útil,35356.492
2021-11-29 08:00:00,29-11-2021,08:00:00,29-11-2021 08:00:00,11,Segunda-Feira,Útil,36735.949
2021-11-29 09:00:00,29-11-2021,09:00:00,29-11-2021 09:00:00,11,Segunda-Feira,Útil,38123.308
2021-11-29 10:00:00,29-11-2021,10:00:00,29-11-2021 10:00:00,11,Segunda-Feira,Útil,38671.59
2021-11-29 11:00:00,29-11-2021,11:00:00,29-11-2021 11:00:00,11,Segunda-Feira,Útil,39185.19
2021-11-29 12:00:00,29-11-2021,12:00:00,29-11-2021 12:00:00,11,Segunda-Feira,Útil,38383.892
2021-11-29 13:00:00,29-11-2021,13:00:00,29-11-2021 13:00:00,11,Segunda-Feira,Útil,40078.129
2021-11-29 14:00:00,29-11-2021,14:00:00,29-11-2021 14:00:00,11,Segunda-Feira,Útil,40867.543
2021-11-29 15:00:00,29-11-2021,15:00:00,29-11-2021 15:00:00,11,Segunda-Feira,Útil,40908.924
2021-11-29 16:00:00,29-11-2021,16:00:00,29-11-2021 16:00:00,11,Segunda-Feira,Útil,40852.031
2021-11-29 17:00:00,29-11-2021,17:00:00,29-11-2021 17:00:00,11,Segunda-Feira,Útil,41117.492
2021-11-29 18:00:00,29-11-2021,18:00:00,29-11-2021 18:00:00,11,Segunda-Feira,Útil,42196.787
2021-11-29 19:00:00,29-11-2021,19:00:00,29-11-2021 19:00:00,11,Segunda-Feira,Útil,42523.549
2021-11-29 20:00:00,29-11-2021,20:00:00,29-11-2021 20:00:00,11,Segunda-Feira,Útil,41953.403
2021-11-29 21:00:00,29-11-2021,21:00:00,29-11-2021 21:00:00,11,Segunda-Feira,Útil,41788.709
2021-11-29 22:00:00,29-11-2021,22:00:00,29-11-2021 22:00:00,11,Segunda-Feira,Útil,41294.914
2021-11-29 23:00:00,29-11-2021,23:00:00,29-11-2021 23:00:00,11,Segunda-Feira,Útil,39745.892
2021-11-30 00:00:00,30-11-2021,00:00:00,30-11-2021 00:00:00,11,Terça-Feira,Útil,37150.013
2021-11-30 01:00:00,30-11-2021,01:00:00,30-11-2021 01:00:00,11,Terça-Feira,Útil,34604.144
2021-11-30 02:00:00,30-11-2021,02:00:00,30-11-2021 02:00:00,11,Terça-Feira,Útil,33645.13
2021-11-30 03:00:00,30-11-2021,03:00:00,30-11-2021 03:00:00,11,Terça-Feira,Útil,33152.659
2021-11-30 04:00:00,30-11-2021,04:00:00,30-11-2021 04:00:00,11,Terça-Feira,Útil,32996.188
2021-11-30 05:00:00,30-11-2021,05:00:00,30-11-2021 05:00:00,11,Terça-Feira,Útil,32596.163
2021-11-30 06:00:00,30-11-2021,06:00:00,30-11-2021 06:00:00,11,Terça-Feira,Útil,33467.171
2021-11-30 07:00:00,30-11-2021,07:00:00,30-11-2021 07:00:00,11,Terça-Feira,Útil,34931.539
2021-11-30 08:00:00,30-11-2021,08:00:00,30-11-2021 08:00:00,11,Terça-Feira,Útil,35741.316
2021-11-30 09:00:00,30-11-2021,09:00:00,30-11-2021 09:00:00,11,Terça-Feira,Útil,36794.719
2021-11-30 10:00:00,30-11-2021,10:00:00,30-11-2021 10:00:00,11,Terça-Feira,Útil,37701.926
2021-11-30 11:00:00,30-11-2021,11:00:00,30-11-2021 11:00:00,11,Terça-Feira,Útil,38049.148
2021-11-30 12:00:00,30-11-2021,12:00:00,30-11-2021 12:00:00,11,Terça-Feira,Útil,37829.838
2021-11-30 13:00:00,30-11-2021,13:00:00,30-11-2021 13:00:00,11,Terça-Feira,Útil,38360.932
2021-11-30 14:00:00,30-11-2021,14:00:00,30-11-2021 14:00:00,11,Terça-Feira,Útil,39302.917
2021-11-30 15:00:00,30-11-2021,15:00:00,30-11-2021 15:00:00,11,Terça-Feira,Útil,40165.839
2021-11-30 16:00:00,30-11-2021,16:00:00,30-11-2021 16:00:00,11,Terça-Feira,Útil,40021.919
2021-11-30 17:00:00,30-11-2021,17:00:00,30-11-2021 17:00:00,11,Terça-Feira,Útil,39858.889
2021-11-30 18:00:00,30-11-2021,18:00:00,30-11-2021 18:00:00,11,Terça-Feira,Útil,40308.302
2021-11-30 19:00:00,30-11-2021,19:00:00,30-11-2021 19:00:00,11,Terça-Feira,Útil,41193.854
2021-11-30 20:00:00,30-11-2021,20:00:00,30-11-2021 20:00:00,11,Terça-Feira,Útil,41069.803
2021-11-30 21:00:00,30-11-2021,21:00:00,30-11-2021 21:00:00,11,Terça-Feira,Útil,40564.418
2021-11-30 22:00:00,30-11-2021,22:00:00,30-11-2021 22:00:00,11,Terça-Feira,Útil,39565.164
2021-11-30 23:00:00,30-11-2021,23:00:00,30-11-2021 23:00:00,11,Terça-Feira,Útil,38715.262
2021-01-12 00:00:00,12-01-2021,00:00:00,12-01-2021 00:00:00,01,Terça-Feira,Útil,36067.221
2021-01-12 01:00:00,12-01-2021,01:00:00,12-01-2021 01:00:00,01,Terça-Feira,Útil,34562.937
2021-01-12 02:00:00,12-01-2021,02:00:00,12-01-2021 02:00:00,01,Terça-Feira,Útil,33244.142
2021-01-12 03:00:00,12-01-2021,03:00:00,12-01-2021 03:00:00,01,Terça-Feira,Útil,33218.204
2021-01-12 04:00:00,12-01-2021,04:00:00,12-01-2021 04:00:00,01,Terça-Feira,Útil,33224.528
2021-01-12 05:00:00,12-01-2021,05:00:00,12-01-2021 05:00:00,01,Terça-Feira,Útil,33285.246
2021-01-12 06:00:00,12-01-2021,06:00:00,12-01-2021 06:00:00,01,Terça-Feira,Útil,33409.992
2021-01-12 07:00:00,12-01-2021,07:00:00,12-01-2021 07:00:00,01,Terça-Feira,Útil,34299.085
2021-01-12 08:00:00,12-01-2021,08:00:00,12-01-2021 08:00:00,01,Terça-Feira,Útil,35744.207
2021-01-12 09:00:00,12-01-2021,09:00:00,12-01-2021 09:00:00,01,Terça-Feira,Útil,36623.977
2021-01-12 10:00:00,12-01-2021,10:00:00,12-01-2021 10:00:00,01,Terça-Feira,Útil,37364.655
2021-01-12 11:00:00,12-01-2021,11:00:00,12-01-2021 11:00:00,01,Terça-Feira,Útil,37740.844
2021-01-12 12:00:00,12-01-2021,12:00:00,12-01-2021 12:00:00,01,Terça-Feira,Útil,37535.572
2021-01-12 13:00:00,12-01-2021,13:00:00,12-01-2021 13:00:00,01,Terça-Feira,Útil,38878.407
2021-01-12 14:00:00,12-01-2021,14:00:00,12-01-2021 14:00:00,01,Terça-Feira,Útil,40269.551
2021-01-12 15:00:00,12-01-2021,15:00:00,12-01-2021 15:00:00,01,Terça-Feira,Útil,41439.817
2021-01-12 16:00:00,12-01-2021,16:00:00,12-01-2021 16:00:00,01,Terça-Feira,Útil,42017.584
2021-01-12 17:00:00,12-01-2021,17:00:00,12-01-2021 17:00:00,01,Terça-Feira,Útil,41392.833
2021-01-12 18:00:00,12-01-2021,18:00:00,12-01-2021 18:00:00,01,Terça-Feira,Útil,41370.01
2021-01-12 19:00:00,12-01-2021,19:00:00,12-01-2021 19:00:00,01,Terça-Feira,Útil,41738.855
2021-01-12 20:00:00,12-01-2021,20:00:00,12-01-2021 20:00:00,01,Terça-Feira,Útil,41539.79
2021-01-12 21:00:00,12-01-2021,21:00:00,12-01-2021 21:00:00,01,Terça-Feira,Útil,40965.161
2021-01-12 22:00:00,12-01-2021,22:00:00,12-01-2021 22:00:00,01,Terça-Feira,Útil,39838.82
2021-01-12 23:00:00,12-01-2021,23:00:00,12-01-2021 23:00:00,01,Terça-Feira,Útil,38535.456
2021-02-12 00:00:00,12-02-2021,00:00:00,12-02-2021 00:00:00,02,Sexta-Feira,Útil,37024.634
2021-02-12 01:00:00,12-02-2021,01:00:00,12-02-2021 01:00:00,02,Sexta-Feira,Útil,35304.358
2021-02-12 02:00:00,12-02-2021,02:00:00,12-02-2021 02:00:00,02,Sexta-Feira,Útil,34131.462
2021-02-12 03:00:00,12-02-2021,03:00:00,12-02-2021 03:00:00,02,Sexta-Feira,Útil,33984.851
2021-02-12 04:00:00,12-02-2021,04:00:00,12-02-2021 04:00:00,02,Sexta-Feira,Útil,34219.915
2021-02-12 05:00:00,12-02-2021,05:00:00,12-02-2021 05:00:00,02,Sexta-Feira,Útil,34299.079
2021-02-12 06:00:00,12-02-2021,06:00:00,12-02-2021 06:00:00,02,Sexta-Feira,Útil,34709.494
2021-02-12 07:00:00,12-02-2021,07:00:00,12-02-2021 07:00:00,02,Sexta-Feira,Útil,36155.321
2021-02-12 08:00:00,12-02-2021,08:00:00,12-02-2021 08:00:00,02,Sexta-Feira,Útil,37104.692
2021-02-12 09:00:00,12-02-2021,09:00:00,12-02-2021 09:00:00,02,Sexta-Feira,Útil,37815.347
2021-02-12 10:00:00,12-02-2021,10:00:00,12-02-2021 10:00:00,02,Sexta-Feira,Útil,38628.686
2021-02-12 11:00:00,12-02-2021,11:00:00,12-02-2021 11:00:00,02,Sexta-Feira,Útil,38285.497
2021-02-12 12:00:00,12-02-2021,12:00:00,12-02-2021 12:00:00,02,Sexta-Feira,Útil,37544.309
2021-02-12 13:00:00,12-02-2021,13:00:00,12-02-2021 13:00:00,02,Sexta-Feira,Útil,38668.806
2021-02-12 14:00:00,12-02-2021,14:00:00,12-02-2021 14:00:00,02,Sexta-Feira,Útil,40140.141
2021-02-12 15:00:00,12-02-2021,15:00:00,12-02-2021 15:00:00,02,Sexta-Feira,Útil,41446.406
2021-02-12 16:00:00,12-02-2021,16:00:00,12-02-2021 16:00:00,02,Sexta-Feira,Útil,41276.159
2021-02-12 17:00:00,12-02-2021,17:00:00,12-02-2021 17:00:00,02,Sexta-Feira,Útil,40297.235
2021-02-12 18:00:00,12-02-2021,18:00:00,12-02-2021 18:00:00,02,Sexta-Feira,Útil,40446.651
2021-02-12 19:00:00,12-02-2021,19:00:00,12-02-2021 19:00:00,02,Sexta-Feira,Útil,40804.987
2021-02-12 20:00:00,12-02-2021,20:00:00,12-02-2021 20:00:00,02,Sexta-Feira,Útil,40749.682
2021-02-12 21:00:00,12-02-2021,21:00:00,12-02-2021 21:00:00,02,Sexta-Feira,Útil,40116.958
2021-02-12 22:00:00,12-02-2021,22:00:00,12-02-2021 22:00:00,02,Sexta-Feira,Útil,39613.384
2021-02-12 23:00:00,12-02-2021,23:00:00,12-02-2021 23:00:00,02,Sexta-Feira,Útil,38289.303
2021-03-12 00:00:00,12-03-2021,00:00:00,12-03-2021 00:00:00,03,Sexta-Feira,Útil,36234.11
2021-03-12 01:00:00,12-03-2021,01:00:00,12-03-2021 01:00:00,03,Sexta-Feira,Útil,34742.972
2021-03-12 02:00:00,12-03-2021,02:00:00,12-03-2021 02:00:00,03,Sexta-Feira,Útil,33737.15
2021-03-12 03:00:00,12-03-2021,03:00:00,12-03-2021 03:00:00,03,Sexta-Feira,Útil,33443.441
2021-03-12 04:00:00,12-03-2021,04:00:00,12-03-2021 04:00:00,03,Sexta-Feira,Útil,33428.773
2021-03-12 05:00:00,12-03-2021,05:00:00,12-03-2021 05:00:00,03,Sexta-Feira,Útil,33524.93
2021-03-12 06:00:00,12-03-2021,06:00:00,12-03-2021 06:00:00,03,Sexta-Feira,Útil,33868.359
2021-03-12 07:00:00,12-03-2021,07:00:00,12-03-2021 07:00:00,03,Sexta-Feira,Útil,35250.078
2021-03-12 08:00:00,12-03-2021,08:00:00,12-03-2021 08:00:00,03,Sexta-Feira,Útil,36441.753
2021-03-12 09:00:00,12-03-2021,09:00:00,12-03-2021 09:00:00,03,Sexta-Feira,Útil,37081.795
2021-03-12 10:00:00,12-03-2021,10:00:00,12-03-2021 10:00:00,03,Sexta-Feira,Útil,37350.083
2021-03-12 11:00:00,12-03-2021,11:00:00,12-03-2021 11:00:00,03,Sexta-Feira,Útil,37710.042
2021-03-12 12:00:00,12-03-2021,12:00:00,12-03-2021 12:00:00,03,Sexta-Feira,Útil,37971.551
2021-03-12 13:00:00,12-03-2021,13:00:00,12-03-2021 13:00:00,03,Sexta-Feira,Útil,38444.348
2021-03-12 14:00:00,12-03-2021,14:00:00,12-03-2021 14:00:00,03,Sexta-Feira,Útil,38921.794
2021-03-12 15:00:00,12-03-2021,15:00:00,12-03-2021 15:00:00,03,Sexta-Feira,Útil,39442.541
2021-03-12 16:00:00,12-03-2021,16:00:00,12-03-2021 16:00:00,03,Sexta-Feira,Útil,39211.784
2021-03-12 17:00:00,12-03-2021,17:00:00,12-03-2021 17:00:00,03,Sexta-Feira,Útil,38794.43
2021-03-12 18:00:00,12-03-2021,18:00:00,12-03-2021 18:00:00,03,Sexta-Feira,Útil,39431.41
2021-03-12 19:00:00,12-03-2021,19:00:00,12-03-2021 19:00:00,03,Sexta-Feira,Útil,40125.496
2021-03-12 20:00:00,12-03-2021,20:00:00,12-03-2021 20:00:00,03,Sexta-Feira,Útil,39961.677
2021-03-12 21:00:00,12-03-2021,21:00:00,12-03-2021 21:00:00,03,Sexta-Feira,Útil,39563.527
2021-03-12 22:00:00,12-03-2021,22:00:00,12-03-2021 22:00:00,03,Sexta-Feira,Útil,37634.902
2021-03-12 23:00:00,12-03-2021,23:00:00,12-03-2021 23:00:00,03,Sexta-Feira,Útil,35930.626
2021-04-12 00:00:00,12-04-2021,00:00:00,12-04-2021 00:00:00,04,Segunda-Feira,Útil,34117.513
2021-04-12 01:00:00,12-04-2021,01:00:00,12-04-2021 01:00:00,04,Segunda-Feira,Útil,33096.859
2021-04-12 02:00:00,12-04-2021,02:00:00,12-04-2021 02:00:00,04,Segunda-Feira,Útil,32864.507
2021-04-12 03:00:00,12-04-2021,03:00:00,12-04-2021 03:00:00,04,Segunda-Feira,Útil,32892.41
2021-04-12 04:00:00,12-04-2021,04:00:00,12-04-2021 04:00:00,04,Segunda-Feira,Útil,32646.201
2021-04-12 05:00:00,12-04-2021,05:00:00,12-04-2021 05:00:00,04,Segunda-Feira,Útil,32012.353
2021-04-12 06:00:00,12-04-2021,06:00:00,12-04-2021 06:00:00,04,Segunda-Feira,Útil,31803.056
2021-04-12 07:00:00,12-04-2021,07:00:00,12-04-2021 07:00:00,04,Segunda-Feira,Útil,32295.796
2021-04-12 08:00:00,12-04-2021,08:00:00,12-04-2021 08:00:00,04,Segunda-Feira,Útil,32653.097
2021-04-12 09:00:00,12-04-2021,09:00:00,12-04-2021 09:00:00,04,Segunda-Feira,Útil,33245.957
2021-04-12 10:00:00,12-04-2021,10:00:00,12-04-2021 10:00:00,04,Segunda-Feira,Útil,33931.118
2021-04-12 11:00:00,12-04-2021,11:00:00,12-04-2021 11:00:00,04,Segunda-Feira,Útil,34218.016
2021-04-12 12:00:00,12-04-2021,12:00:00,12-04-2021 12:00:00,04,Segunda-Feira,Útil,34160.071
2021-04-12 13:00:00,12-04-2021,13:00:00,12-04-2021 13:00:00,04,Segunda-Feira,Útil,34732.264
2021-04-12 14:00:00,12-04-2021,14:00:00,12-04-2021 14:00:00,04,Segunda-Feira,Útil,35374.217
2021-04-12 15:00:00,12-04-2021,15:00:00,12-04-2021 15:00:00,04,Segunda-Feira,Útil,35589.975
2021-04-12 16:00:00,12-04-2021,16:00:00,12-04-2021 16:00:00,04,Segunda-Feira,Útil,36116.514
2021-04-12 17:00:00,12-04-2021,17:00:00,12-04-2021 17:00:00,04,Segunda-Feira,Útil,37003.892
2021-04-12 18:00:00,12-04-2021,18:00:00,12-04-2021 18:00:00,04,Segunda-Feira,Útil,37811.55
2021-04-12 19:00:00,12-04-2021,19:00:00,12-04-2021 19:00:00,04,Segunda-Feira,Útil,39234.898
2021-04-12 20:00:00,12-04-2021,20:00:00,12-04-2021 20:00:00,04,Segunda-Feira,Útil,38766.518
2021-04-12 21:00:00,12-04-2021,21:00:00,12-04-2021 21:00:00,04,Segunda-Feira,Útil,37787.221
2021-04-12 22:00:00,12-04-2021,22:00:00,12-04-2021 22:00:00,04,Segunda-Feira,Útil,35837.992
2021-04-12 23:00:00,12-04-2021,23:00:00,12-04-2021 23:00:00,04,Segunda-Feira,Útil,34632.41
2021-05-12 00:00:00,12-05-2021,00:00:00,12-05-2021 00:00:00,05,Quarta-Feira,Útil,33300.746
2021-05-12 01:00:00,12-05-2021,01:00:00,12-05-2021 01:00:00,05,Quarta-Feira,Útil,31483.345
2021-05-12 02:00:00,12-05-2021,02:00:00,12-05-2021 02:00:00,05,Quarta-Feira,Útil,31024.05
2021-05-12 03:00:00,12-05-2021,03:00:00,12-05-2021 03:00:00,05,Quarta-Feira,Útil,31141.266
2021-05-12 04:00:00,12-05-2021,04:00:00,12-05-2021 04:00:00,05,Quarta-Feira,Útil,30931.714
2021-05-12 05:00:00,12-05-2021,05:00:00,12-05-2021 05:00:00,05,Quarta-Feira,Útil,30196.882
2021-05-12 06:00:00,12-05-2021,06:00:00,12-05-2021 06:00:00,05,Quarta-Feira,Útil,29151.181
2021-05-12 07:00:00,12-05-2021,07:00:00,12-05-2021 07:00:00,05,Quarta-Feira,Útil,29022.529
2021-05-12 08:00:00,12-05-2021,08:00:00,12-05-2021 08:00:00,05,Quarta-Feira,Útil,29223.51
2021-05-12 09:00:00,12-05-2021,09:00:00,12-05-2021 09:00:00,05,Quarta-Feira,Útil,29666.908
2021-05-12 10:00:00,12-05-2021,10:00:00,12-05-2021 10:00:00,05,Quarta-Feira,Útil,30574.594
2021-05-12 11:00:00,12-05-2021,11:00:00,12-05-2021 11:00:00,05,Quarta-Feira,Útil,31258.487
2021-05-12 12:00:00,12-05-2021,12:00:00,12-05-2021 12:00:00,05,Quarta-Feira,Útil,30883.209
2021-05-12 13:00:00,12-05-2021,13:00:00,12-05-2021 13:00:00,05,Quarta-Feira,Útil,30887.834
2021-05-12 14:00:00,12-05-2021,14:00:00,12-05-2021 14:00:00,05,Quarta-Feira,Útil,31025.714
2021-05-12 15:00:00,12-05-2021,15:00:00,12-05-2021 15:00:00,05,Quarta-Feira,Útil,31665.637
2021-05-12 16:00:00,12-05-2021,16:00:00,12-05-2021 16:00:00,05,Quarta-Feira,Útil,32253.177
2021-05-12 17:00:00,12-05-2021,17:00:00,12-05-2021 17:00:00,05,Quarta-Feira,Útil,33114.436
2021-05-12 18:00:00,12-05-2021,18:00:00,12-05-2021 18:00:00,05,Quarta-Feira,Útil,34085.836
2021-05-12 19:00:00,12-05-2021,19:00:00,12-05-2021 19:00:00,05,Quarta-Feira,Útil,35055.324
2021-05-12 20:00:00,12-05-2021,20:00:00,12-05-2021 20:00:00,05,Quarta-Feira,Útil,34878.154
2021-05-12 21:00:00,12-05-2021,21:00:00,12-05-2021 21:00:00,05,Quarta-Feira,Útil,34095.785
2021-05-12 22:00:00,12-05-2021,22:00:00,12-05-2021 22:00:00,05,Quarta-Feira,Útil,33598.151
2021-05-12 23:00:00,12-05-2021,23:00:00,12-05-2021 23:00:00,05,Quarta-Feira,Útil,32800.07
2021-06-12 00:00:00,12-06-2021,00:00:00,12-06-2021 00:00:00,06,Sábado,Não Útil,31849.675
2021-06-12 01:00:00,12-06-2021,01:00:00,12-06-2021 01:00:00,06,Sábado,Não Útil,31286.948
2021-06-12 02:00:00,12-06-2021,02:00:00,12-06-2021 02:00:00,06,Sábado,Não Útil,30956.57
2021-06-12 03:00:00,12-06-2021,03:00:00,12-06-2021 03:00:00,06,Sábado,Não Útil,30804.039
2021-06-12 04:00:00,12-06-2021,04:00:00,12-06-2021 04:00:00,06,Sábado,Não Útil,31025.363
2021-06-12 05:00:00,12-06-2021,05:00:00,12-06-2021 05:00:00,06,Sábado,Não Útil,30964.032
2021-06-12 06:00:00,12-06-2021,06:00:00,12-06-2021 06:00:00,06,Sábado,Não Útil,31831.149
2021-06-12 07:00:00,12-06-2021,07:00:00,12-06-2021 07:00:00,06,Sábado,Não Útil,33745.931
2021-06-12 08:00:00,12-06-2021,08:00:00,12-06-2021 08:00:00,06,Sábado,Não Útil,34693.392
2021-06-12 09:00:00,12-06-2021,09:00:00,12-06-2021 09:00:00,06,Sábado,Não Útil,35457.687
2021-06-12 10:00:00,12-06-2021,10:00:00,12-06-2021 10:00:00,06,Sábado,Não Útil,36384.623
2021-06-12 11:00:00,12-06-2021,11:00:00,12-06-2021 11:00:00,06,Sábado,Não Útil,36413.077
2021-06-12 12:00:00,12-06-2021,12:00:00,12-06-2021 12:00:00,06,Sábado,Não Útil,36379.034
2021-06-12 13:00:00,12-06-2021,13:00:00,12-06-2021 13:00:00,06,Sábado,Não Útil,37273.129
2021-06-12 14:00:00,12-06-2021,14:00:00,12-06-2021 14:00:00,06,Sábado,Não Útil,37756.577
2021-06-12 15:00:00,12-06-2021,15:00:00,12-06-2021 15:00:00,06,Sábado,Não Útil,37987.042
2021-06-12 16:00:00,12-06-2021,16:00:00,12-06-2021 16:00:00,06,Sábado,Não Útil,38267.358
2021-06-12 17:00:00,12-06-2021,17:00:00,12-06-2021 17:00:00,06,Sábado,Não Útil,38155.098
2021-06-12 18:00:00,12-06-2021,18:00:00,12-06-2021 18:00:00,06,Sábado,Não Útil,38464.173
2021-06-12 19:00:00,12-06-2021,19:00:00,12-06-2021 19:00:00,06,Sábado,Não Útil,39024.857
2021-06-12 20:00:00,12-06-2021,20:00:00,12-06-2021 20:00:00,06,Sábado,Não Útil,39189.708
2021-06-12 21:00:00,12-06-2021,21:00:00,12-06-2021 21:00:00,06,Sábado,Não Útil,39027.767
2021-06-12 22:00:00,12-06-2021,22:00:00,12-06-2021 22:00:00,06,Sábado,Não Útil,37303.255
2021-06-12 23:00:00,12-06-2021,23:00:00,12-06-2021 23:00:00,06,Sábado,Não Útil,35207.942
2021-07-12 00:00:00,12-07-2021,00:00:00,12-07-2021 00:00:00,07,Segunda-Feira,Útil,34513.191
2021-07-12 01:00:00,12-07-2021,01:00:00,12-07-2021 01:00:00,07,Segunda-Feira,Útil,33755.168
2021-07-12 02:00:00,12-07-2021,02:00:00,12-07-2021 02:00:00,07,Segunda-Feira,Útil,32910.474
2021-07-12 03:00:00,12-07-2021,03:00:00,12-07-2021 03:00:00,07,Segunda-Feira,Útil,32552.292
2021-07-12 04:00:00,12-07-2021,04:00:00,12-07-2021 04:00:00,07,Segunda-Feira,Útil,32514.19
2021-07-12 05:00:00,12-07-2021,05:00:00,12-07-2021 05:00:00,07,Segunda-Feira,Útil,32393.186
2021-07-12 06:00:00,12-07-2021,06:00:00,12-07-2021 06:00:00,07,Segunda-Feira,Útil,33305.22
2021-07-12 07:00:00,12-07-2021,07:00:00,12-07-2021 07:00:00,07,Segunda-Feira,Útil,34337.788
2021-07-12 08:00:00,12-07-2021,08:00:00,12-07-2021 08:00:00,07,Segunda-Feira,Útil,35266.533
2021-07-12 09:00:00,12-07-2021,09:00:00,12-07-2021 09:00:00,07,Segunda-Feira,Útil,36024.284
2021-07-12 10:00:00,12-07-2021,10:00:00,12-07-2021 10:00:00,07,Segunda-Feira,Útil,36411.412
2021-07-12 11:00:00,12-07-2021,11:00:00,12-07-2021 11:00:00,07,Segunda-Feira,Útil,36505.363
2021-07-12 12:00:00,12-07-2021,12:00:00,12-07-2021 12:00:00,07,Segunda-Feira,Útil,36691.052
2021-07-12 13:00:00,12-07-2021,13:00:00,12-07-2021 13:00:00,07,Segunda-Feira,Útil,37179.69
2021-07-12 14:00:00,12-07-2021,14:00:00,12-07-2021 14:00:00,07,Segunda-Feira,Útil,37811.443
2021-07-12 15:00:00,12-07-2021,15:00:00,12-07-2021 15:00:00,07,Segunda-Feira,Útil,38238.218
2021-07-12 16:00:00,12-07-2021,16:00:00,12-07-2021 16:00:00,07,Segunda-Feira,Útil,38966.262
2021-07-12 17:00:00,12-07-2021,17:00:00,12-07-2021 17:00:00,07,Segunda-Feira,Útil,39034.25
2021-07-12 18:00:00,12-07-2021,18:00:00,12-07-2021 18:00:00,07,Segunda-Feira,Útil,39252.229
2021-07-12 19:00:00,12-07-2021,19:00:00,12-07-2021 19:00:00,07,Segunda-Feira,Útil,39956.11
2021-07-12 20:00:00,12-07-2021,20:00:00,12-07-2021 20:00:00,07,Segunda-Feira,Útil,39768.745
2021-07-12 21:00:00,12-07-2021,21:00:00,12-07-2021 21:00:00,07,Segunda-Feira,Útil,39550.453
2021-07-12 22:00:00,12-07-2021,22:00:00,12-07-2021 22:00:00,07,Segunda-Feira,Útil,38722.481
2021-07-12 23:00:00,12-07-2021,23:00:00,12-07-2021 23:00:00,07,Segunda-Feira,Útil,36966.35
2021-08-12 00:00:00,12-08-2021,00:00:00,12-08-2021 00:00:00,08,Quinta-Feira,Útil,35290.993
2021-08-12 01:00:00,12-08-2021,01:00:00,12-08-2021 01:00:00,08,Quinta-Feira,Útil,33675.807
2021-08-12 02:00:00,12-08-2021,02:00:00,12-08-2021 02:00:00,08,Quinta-Feira,Útil,32477.503
2021-08-12 03:00:00,12-08-2021,03:00:00,12-08-2021 03:00:00,08,Quinta-Feira,Útil,32103.918
2021-08-12 04:00:00,12-08-2021,04:00:00,12-08-2021 04:00:00,08,Quinta-Feira,Útil,32470.554
2021-08-12 05:00:00,12-08-2021,05:00:00,12-08-2021 05:00:00,08,Quinta-Feira,Útil,32245.019
2021-08-12 06:00:00,12-08-2021,06:00:00,12-08-2021 06:00:00,08,Quinta-Feira,Útil,32948.822
2021-08-12 07:00:00,12-08-2021,07:00:00,12-08-2021 07:00:00,08,Quinta-Feira,Útil,34266.651
2021-08-12 08:00:00,12-08-2021,08:00:00,12-08-2021 08:00:00,08,Quinta-Feira,Útil,35091.184
2021-08-12 09:00:00,12-08-2021,09:00:00,12-08-2021 09:00:00,08,Quinta-Feira,Útil,35450.928
2021-08-12 10:00:00,12-08-2021,10:00:00,12-08-2021 10:00:00,08,Quinta-Feira,Útil,36275.585
2021-08-12 11:00:00,12-08-2021,11:00:00,12-08-2021 11:00:00,08,Quinta-Feira,Útil,36560.344
2021-08-12 12:00:00,12-08-2021,12:00:00,12-08-2021 12:00:00,08,Quinta-Feira,Útil,36166.99
2021-08-12 13:00:00,12-08-2021,13:00:00,12-08-2021 13:00:00,08,Quinta-Feira,Útil,37524.353
2021-08-12 14:00:00,12-08-2021,14:00:00,12-08-2021 14:00:00,08,Quinta-Feira,Útil,38005.385
2021-08-12 15:00:00,12-08-2021,15:00:00,12-08-2021 15:00:00,08,Quinta-Feira,Útil,37931.635
2021-08-12 16:00:00,12-08-2021,16:00:00,12-08-2021 16:00:00,08,Quinta-Feira,Útil,38616.901
2021-08-12 17:00:00,12-08-2021,17:00:00,12-08-2021 17:00:00,08,Quinta-Feira,Útil,38058.33
2021-08-12 18:00:00,12-08-2021,18:00:00,12-08-2021 18:00:00,08,Quinta-Feira,Útil,38927.888
2021-08-12 19:00:00,12-08-2021,19:00:00,12-08-2021 19:00:00,08,Quinta-Feira,Útil,40091.305
2021-08-12 20:00:00,12-08-2021,20:00:00,12-08-2021 20:00:00,08,Quinta-Feira,Útil,40150.854
2021-08-12 21:00:00,12-08-2021,21:00:00,12-08-2021 21:00:00,08,Quinta-Feira,Útil,39296.777
2021-08-12 22:00:00,12-08-2021,22:00:00,12-08-2021 22:00:00,08,Quinta-Feira,Útil,38400.21
