Data Escala de Tempo 1 GE Simp 4;cod_aneel (tb_referenciacegusina (Usina));cod_nucleoaneel (tb_referenciacegusina (Usina));Data Dica;dsc_estado;id_subsistema;nom_tipousinasite;nom_usina2;Período Exibido GE;Selecione Tipo de GE Simp 4
11/01/2020 06:00:00;*;*;11/1/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;34988,113
11/01/2020 07:00:00;*;*;11/1/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;36267,432
11/01/2020 08:00:00;*;*;11/1/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;37862,869
11/01/2020 09:00:00;*;*;11/1/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;39949,279
11/01/2020 10:00:00;*;*;11/1/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;41327,28
11/01/2020 11:00:00;*;*;11/1/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;41586,294
11/01/2020 12:00:00;*;*;11/1/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;41362,006
11/01/2020 13:00:00;*;*;11/1/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;41622,226
11/01/2020 14:00:00;*;*;11/1/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;41971,023
11/01/2020 15:00:00;*;*;11/1/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;41587,849
11/01/2020 16:00:00;*;*;11/1/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;40979,886
11/01/2020 17:00:00;*;*;11/1/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;40793,965
11/01/2020 18:00:00;*;*;11/1/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;42281,125
11/01/2020 19:00:00;*;*;11/1/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;44588,642
11/01/2020 20:00:00;*;*;11/1/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;44128,233
11/01/2020 21:00:00;*;*;11/1/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;42288,724
11/01/2020 22:00:00;*;*;11/1/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;40062,126
11/01/2020 23:00:00;*;*;11/1/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;38716,077
12/01/2020 00:00:00;*;*;12/1/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;38318,34
12/01/2020 01:00:00;*;*;12/1/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;37187,413
12/01/2020 02:00:00;*;*;12/1/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;35902,985
12/01/2020 03:00:00;*;*;12/1/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;34743,248
12/01/2020 04:00:00;*;*;12/1/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;34566,165
12/01/2020 05:00:00;*;*;12/1/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;33515,646
12/01/2020 06:00:00;*;*;12/1/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;32779,31
12/01/2020 07:00:00;*;*;12/1/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;32496,588
12/01/2020 08:00:00;*;*;12/1/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;32199,782
12/01/2020 09:00:00;*;*;12/1/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;33139,478
12/01/2020 10:00:00;*;*;12/1/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;34203,171
12/01/2020 11:00:00;*;*;12/1/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;35270,254
12/01/2020 12:00:00;*;*;12/1/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;35000,286
12/01/2020 13:00:00;*;*;12/1/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;34882,279
12/01/2020 14:00:00;*;*;12/1/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;35598,102
12/01/2020 15:00:00;*;*;12/1/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;36099,659
12/01/2020 16:00:00;*;*;12/1/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;36431,584
12/01/2020 17:00:00;*;*;12/1/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;37681,615
12/01/2020 18:00:00;*;*;12/1/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;39808,776
12/01/2020 19:00:00;*;*;12/1/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;41225,365
12/01/2020 20:00:00;*;*;12/1/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;41406,772
12/01/2020 21:00:00;*;*;12/1/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;40874,352
12/01/2020 22:00:00;*;*;12/1/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;39866,038
12/01/2020 23:00:00;*;*;12/1/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;38791,536
13/01/2020 00:00:00;*;*;13/1/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;38087,084
13/01/2020 01:00:00;*;*;13/1/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;37358,203
13/01/2020 02:00:00;*;*;13/1/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;36605,398
13/01/2020 03:00:00;*;*;13/1/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;36503,82
13/01/2020 04:00:00;*;*;13/1/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;36252,827
13/01/2020 05:00:00;*;*;13/1/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;36241,727
13/01/2020 06:00:00;*;*;13/1/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;37110,596
13/01/2020 07:00:00;*;*;13/1/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;40575,842
13/01/2020 08:00:00;*;*;13/1/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;45374,606
13/01/2020 09:00:00;*;*;13/1/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;47481,896
13/01/2020 10:00:00;*;*;13/1/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;48114,464
13/01/2020 11:00:00;*;*;13/1/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;48074,968
13/01/2020 12:00:00;*;*;13/1/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;47346,064
13/01/2020 13:00:00;*;*;13/1/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;49115,977
13/01/2020 14:00:00;*;*;13/1/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;49420,335
13/01/2020 15:00:00;*;*;13/1/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;49047,45
13/01/2020 16:00:00;*;*;13/1/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;47732,433
13/01/2020 17:00:00;*;*;13/1/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;45064,36
13/01/2020 18:00:00;*;*;13/1/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;43679,268
13/01/2020 19:00:00;*;*;13/1/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;45235,116
13/01/2020 20:00:00;*;*;13/1/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;45391,495
13/01/2020 21:00:00;*;*;13/1/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;46333,2
13/01/2020 22:00:00;*;*;13/1/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;45212,792
13/01/2020 23:00:00;*;*;13/1/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;43117,416
14/01/2020 00:00:00;*;*;14/1/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;39809,567
14/01/2020 01:00:00;*;*;14/1/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;38248,141
14/01/2020 02:00:00;*;*;14/1/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;37188,146
14/01/2020 03:00:00;*;*;14/1/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;36462,48
14/01/2020 04:00:00;*;*;14/1/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;35997,223
14/01/2020 05:00:00;*;*;14/1/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;35752,284
14/01/2020 06:00:00;*;*;14/1/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;36665,088
14/01/2020 07:00:00;*;*;14/1/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;39902,078
14/01/2020 08:00:00;*;*;14/1/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;42836,344
14/01/2020 09:00:00;*;*;14/1/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;45459,046
14/01/2020 10:00:00;*;*;14/1/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;46418,938
14/01/2020 11:00:00;*;*;14/1/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;46618,583
14/01/2020 12:00:00;*;*;14/1/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;46337,267
14/01/2020 13:00:00;*;*;14/1/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;48365,518
14/01/2020 14:00:00;*;*;14/1/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;48737,804
14/01/2020 15:00:00;*;*;14/1/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;48342,992
14/01/2020 16:00:00;*;*;14/1/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;46973,413
14/01/2020 17:00:00;*;*;14/1/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;45206,293
14/01/2020 18:00:00;*;*;14/1/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;44106,792
14/01/2020 19:00:00;*;*;14/1/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;45174,643
14/01/2020 20:00:00;*;*;14/1/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;45934,022
14/01/2020 21:00:00;*;*;14/1/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;45896,758
14/01/2020 22:00:00;*;*;14/1/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;44781,951
14/01/2020 23:00:00;*;*;14/1/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;43712,918
15/01/2020 00:00:00;*;*;15/1/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;40801,763
15/01/2020 01:00:00;*;*;15/1/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;38129,608
15/01/2020 02:00:00;*;*;15/1/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;36937,538
15/01/2020 03:00:00;*;*;15/1/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;36253,835
15/01/2020 04:00:00;*;*;15/1/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;35966,706
15/01/2020 05:00:00;*;*;15/1/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;35551,881
15/01/2020 06:00:00;*;*;15/1/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;35540,242
15/01/2020 07:00:00;*;*;15/1/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;38270,962
15/01/2020 08:00:00;*;*;15/1/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;42744,017
15/01/2020 09:00:00;*;*;15/1/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;45694,966
15/01/2020 10:00:00;*;*;15/1/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;47679,034
15/01/2020 11:00:00;*;*;15/1/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;47801,825
15/01/2020 12:00:00;*;*;15/1/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;47061,153
15/01/2020 13:00:00;*;*;15/1/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;49372,811
15/01/2020 14:00:00;*;*;15/1/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;49430,076
15/01/2020 15:00:00;*;*;15/1/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;48878,823
15/01/2020 16:00:00;*;*;15/1/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;47931,757
15/01/2020 17:00:00;*;*;15/1/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;45876,889
15/01/2020 18:00:00;*;*;15/1/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;44973,283
15/01/2020 19:00:00;*;*;15/1/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;46868,999
15/01/2020 20:00:00;*;*;15/1/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;46664,356
15/01/2020 21:00:00;*;*;15/1/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;47446,08
15/01/2020 22:00:00;*;*;15/1/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;46289,704
15/01/2020 23:00:00;*;*;15/1/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;44679,123
16/01/2020 00:00:00;*;*;16/1/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;41700,179
16/01/2020 01:00:00;*;*;16/1/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;40246,74
16/01/2020 02:00:00;*;*;16/1/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;39290,096
16/01/2020 03:00:00;*;*;16/1/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;38583,727
16/01/2020 04:00:00;*;*;16/1/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;38791,127
16/01/2020 05:00:00;*;*;16/1/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;38451,187
16/01/2020 06:00:00;*;*;16/1/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;38681,521
16/01/2020 07:00:00;*;*;16/1/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;41766,74
16/01/2020 08:00:00;*;*;16/1/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;45231,111
16/01/2020 09:00:00;*;*;16/1/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;47651,876
16/01/2020 10:00:00;*;*;16/1/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;48994,05
16/01/2020 11:00:00;*;*;16/1/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;48951,388
16/01/2020 12:00:00;*;*;16/1/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;48153,617
16/01/2020 13:00:00;*;*;16/1/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;50179,316
16/01/2020 14:00:00;*;*;16/1/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;50553,299
16/01/2020 15:00:00;*;*;16/1/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;49947,577
16/01/2020 16:00:00;*;*;16/1/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;48416,156
16/01/2020 17:00:00;*;*;16/1/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;45427,77
16/01/2020 18:00:00;*;*;16/1/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;44878,883
16/01/2020 19:00:00;*;*;16/1/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;46255,946
16/01/2020 20:00:00;*;*;16/1/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;45633,737
16/01/2020 21:00:00;*;*;16/1/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;45997,5
16/01/2020 22:00:00;*;*;16/1/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;45182,614
16/01/2020 23:00:00;*;*;16/1/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;43400,744
17/01/2020 00:00:00;*;*;17/1/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;41429,407
17/01/2020 01:00:00;*;*;17/1/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;40688,378
17/01/2020 02:00:00;*;*;17/1/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;39232,064
17/01/2020 03:00:00;*;*;17/1/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;38354,08
17/01/2020 04:00:00;*;*;17/1/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;38069,804
17/01/2020 05:00:00;*;*;17/1/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;37946,907
17/01/2020 06:00:00;*;*;17/1/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;38137,834
17/01/2020 07:00:00;*;*;17/1/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;41696,306
17/01/2020 08:00:00;*;*;17/1/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;44343,106
17/01/2020 09:00:00;*;*;17/1/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;44765,865
17/01/2020 10:00:00;*;*;17/1/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;45875,694
17/01/2020 11:00:00;*;*;17/1/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;45918,769
17/01/2020 12:00:00;*;*;17/1/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;44504,534
17/01/2020 13:00:00;*;*;17/1/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;46260,369
17/01/2020 14:00:00;*;*;17/1/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;47580,315
17/01/2020 15:00:00;*;*;17/1/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;46876,183
17/01/2020 16:00:00;*;*;17/1/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;45330,072
17/01/2020 17:00:00;*;*;17/1/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;42214,678
17/01/2020 18:00:00;*;*;17/1/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;42198,333
17/01/2020 19:00:00;*;*;17/1/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;44364,412
17/01/2020 20:00:00;*;*;17/1/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;44090,009
17/01/2020 21:00:00;*;*;17/1/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;43949,688
17/01/2020 22:00:00;*;*;17/1/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;42892,91
17/01/2020 23:00:00;*;*;17/1/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;41501,576
18/01/2020 00:00:00;*;*;18/1/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;39773,005
18/01/2020 01:00:00;*;*;18/1/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;36602,893
18/01/2020 02:00:00;*;*;18/1/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;34916,029
18/01/2020 03:00:00;*;*;18/1/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;34917,971
18/01/2020 04:00:00;*;*;18/1/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;34866,185
18/01/2020 05:00:00;*;*;18/1/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;34431,734
18/01/2020 06:00:00;*;*;18/1/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;33793,348
18/01/2020 07:00:00;*;*;18/1/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;34693,769
18/01/2020 08:00:00;*;*;18/1/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;36130,426
18/01/2020 09:00:00;*;*;18/1/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;37760,899
18/01/2020 10:00:00;*;*;18/1/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;38691,863
18/01/2020 11:00:00;*;*;18/1/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;38544,028
18/01/2020 12:00:00;*;*;18/1/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;38583,781
18/01/2020 13:00:00;*;*;18/1/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;38406,558
18/01/2020 14:00:00;*;*;18/1/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;38586,58
18/01/2020 15:00:00;*;*;18/1/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;38737,206
18/01/2020 16:00:00;*;*;18/1/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;38559,516
18/01/2020 17:00:00;*;*;18/1/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;38314,488
18/01/2020 18:00:00;*;*;18/1/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;40509,529
18/01/2020 19:00:00;*;*;18/1/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;43085,457
18/01/2020 20:00:00;*;*;18/1/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;41444,291
18/01/2020 21:00:00;*;*;18/1/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;40072,742
18/01/2020 22:00:00;*;*;18/1/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;39559,344
18/01/2020 23:00:00;*;*;18/1/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;37406,125
19/01/2020 00:00:00;*;*;19/1/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;35500,01
19/01/2020 01:00:00;*;*;19/1/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;33736,143
19/01/2020 02:00:00;*;*;19/1/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;32573,714
19/01/2020 03:00:00;*;*;19/1/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;31970,521
19/01/2020 04:00:00;*;*;19/1/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;31579,803
19/01/2020 05:00:00;*;*;19/1/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;30657,976
19/01/2020 06:00:00;*;*;19/1/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;29684,128
19/01/2020 07:00:00;*;*;19/1/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;30395,007
19/01/2020 08:00:00;*;*;19/1/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;31266,378
19/01/2020 09:00:00;*;*;19/1/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;32382,341
19/01/2020 10:00:00;*;*;19/1/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;33262,68
19/01/2020 11:00:00;*;*;19/1/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;34098,02
19/01/2020 12:00:00;*;*;19/1/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;34545,159
19/01/2020 13:00:00;*;*;19/1/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;34935,991
19/01/2020 14:00:00;*;*;19/1/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;35007,14
19/01/2020 15:00:00;*;*;19/1/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;34837,541
19/01/2020 16:00:00;*;*;19/1/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;35146,016
19/01/2020 17:00:00;*;*;19/1/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;36109,849
19/01/2020 18:00:00;*;*;19/1/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;37922,544
19/01/2020 19:00:00;*;*;19/1/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;39800,782
19/01/2020 20:00:00;*;*;19/1/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;40368,008
19/01/2020 21:00:00;*;*;19/1/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;40174,164
19/01/2020 22:00:00;*;*;19/1/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;39601,145
19/01/2020 23:00:00;*;*;19/1/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;37741,177
20/01/2020 00:00:00;*;*;20/1/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;35747,003
20/01/2020 01:00:00;*;*;20/1/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;34706,042
20/01/2020 02:00:00;*;*;20/1/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;33703,017
20/01/2020 03:00:00;*;*;20/1/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;33201,192
20/01/2020 04:00:00;*;*;20/1/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;33061,977
20/01/2020 05:00:00;*;*;20/1/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;32983,761
20/01/2020 06:00:00;*;*;20/1/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;34492,785
20/01/2020 07:00:00;*;*;20/1/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;37846,805
20/01/2020 08:00:00;*;*;20/1/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;41312,412
20/01/2020 09:00:00;*;*;20/1/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;44078,876
20/01/2020 10:00:00;*;*;20/1/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;46525,267
20/01/2020 11:00:00;*;*;20/1/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;46731,882
20/01/2020 12:00:00;*;*;20/1/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;45310,513
20/01/2020 13:00:00;*;*;20/1/2020 13:00;*;Sudeste/Centro-Oeste;*;*;5;46500,569
20/01/2020 14:00:00;*;*;20/1/2020 14:00;*;Sudeste/Centro-Oeste;*;*;5;46980,083
20/01/2020 15:00:00;*;*;20/1/2020 15:00;*;Sudeste/Centro-Oeste;*;*;5;46924,738
20/01/2020 16:00:00;*;*;20/1/2020 16:00;*;Sudeste/Centro-Oeste;*;*;5;46637,415
20/01/2020 17:00:00;*;*;20/1/2020 17:00;*;Sudeste/Centro-Oeste;*;*;5;44295,846
20/01/2020 18:00:00;*;*;20/1/2020 18:00;*;Sudeste/Centro-Oeste;*;*;5;42415,3
20/01/2020 19:00:00;*;*;20/1/2020 19:00;*;Sudeste/Centro-Oeste;*;*;5;44748,11
20/01/2020 20:00:00;*;*;20/1/2020 20:00;*;Sudeste/Centro-Oeste;*;*;5;45638,555
20/01/2020 21:00:00;*;*;20/1/2020 21:00;*;Sudeste/Centro-Oeste;*;*;5;45452,663
20/01/2020 22:00:00;*;*;20/1/2020 22:00;*;Sudeste/Centro-Oeste;*;*;5;43689,613
20/01/2020 23:00:00;*;*;20/1/2020 23:00;*;Sudeste/Centro-Oeste;*;*;5;42457,829
21/01/2020 00:00:00;*;*;21/1/2020 0:00;*;Sudeste/Centro-Oeste;*;*;5;39707,146
21/01/2020 01:00:00;*;*;21/1/2020 1:00;*;Sudeste/Centro-Oeste;*;*;5;37662,735
21/01/2020 02:00:00;*;*;21/1/2020 2:00;*;Sudeste/Centro-Oeste;*;*;5;36553,778
21/01/2020 03:00:00;*;*;21/1/2020 3:00;*;Sudeste/Centro-Oeste;*;*;5;35997,858
21/01/2020 04:00:00;*;*;21/1/2020 4:00;*;Sudeste/Centro-Oeste;*;*;5;36050,098
21/01/2020 05:00:00;*;*;21/1/2020 5:00;*;Sudeste/Centro-Oeste;*;*;5;36245,165
21/01/2020 06:00:00;*;*;21/1/2020 6:00;*;Sudeste/Centro-Oeste;*;*;5;36469,051
21/01/2020 07:00:00;*;*;21/1/2020 7:00;*;Sudeste/Centro-Oeste;*;*;5;40084,338
21/01/2020 08:00:00;*;*;21/1/2020 8:00;*;Sudeste/Centro-Oeste;*;*;5;43464,279
21/01/2020 09:00:00;*;*;21/1/2020 9:00;*;Sudeste/Centro-Oeste;*;*;5;45016,082
21/01/2020 10:00:00;*;*;21/1/2020 10:00;*;Sudeste/Centro-Oeste;*;*;5;46307,85
21/01/2020 11:00:00;*;*;21/1/2020 11:00;*;Sudeste/Centro-Oeste;*;*;5;46187,126
21/01/2020 12:00:00;*;*;21/1/2020 12:00;*;Sudeste/Centro-Oeste;*;*;5;45176,847
